0,0,0
0.0004,0.0331,3.0124
0.001,0.0633,3.1667
0.0019,0.1017,4.0278
0.0034,0.1415,3.8765
0.0052,0.1823,4.0891
0.0074,0.2221,4.0563
0.0101,0.2623,3.9548
0.0131,0.3029,4.0623
0.0165,0.3429,4.0486
0.0203,0.3831,3.9791
0.0246,0.4236,4.0537
0.0292,0.4637,4.0453
0.0341,0.5035,4.0423
0.0396,0.5434,3.9933
0.0455,0.584,4.005
0.0517,0.6247,4.052
0.0584,0.665,4.0463
0.0654,0.7051,4.0452
0.0728,0.7452,4.0088
0.0806,0.7856,4.0516
0.0889,0.8259,4.0144
0.0976,0.8663,4.054
0.1067,0.9067,4.0195
0.1162,0.9473,4.0566
0.126,0.9875,4.0526
0.1363,1.0278,4.0257
0.147,1.0684,4.0337
0.1581,1.1091,4.0628
0.1695,1.1495,4.0592
0.1815,1.1898,4.0356
0.1937,1.2303,4.0679
0.2064,1.2707,4.0407
0.2196,1.3113,4.0491
0.233,1.352,4.075
0.247,1.3926,4.0495
0.2614,1.4333,4.0581
0.2761,1.4741,4.0831
0.2912,1.5147,4.0799
0.3068,1.5553,4.0406
0.3228,1.5962,4.0979
0.3391,1.6369,4.0688
0.3558,1.6778,4.0987
0.3731,1.7185,4.056
0.3907,1.7596,4.1127
0.4087,1.8004,4.0839
0.4271,1.8414,4.0948
0.4459,1.8824,4.1187
0.4651,1.9233,4.0776
0.4847,1.9645,4.135
0.5048,2.0055,4.0874
0.5253,2.0469,4.1454
0.5462,2.088,4.0979
0.5674,2.1294,4.1566
0.5892,2.1706,4.109
0.6112,2.2121,4.1688
0.6338,2.2534,4.121
0.6567,2.295,4.1632
0.6802,2.3366,4.143
0.7039,2.3785,4.1968
0.7281,2.42,4.1483
0.7527,2.4619,4.1934
0.7778,2.5037,4.1733
0.8032,2.5458,4.2297
0.8291,2.5875,4.1611
0.8554,2.6299,4.2392
0.8821,2.6721,4.2284
0.9092,2.7143,4.2188
0.9368,2.7568,4.2402
0.9649,2.7994,4.2515
0.9933,2.8421,4.2831
1.0221,2.8848,4.2633
1.0514,2.9277,4.2879
1.0811,2.9707,4.3012
1.1112,3.0139,4.3359
1.1417,3.0569,4.2953
1.1727,3.1005,4.3582
1.2043,3.144,4.3394
1.2361,3.188,4.4137
1.2684,3.2317,4.3586
1.3012,3.2759,4.4286
1.3344,3.3201,4.4104
1.368,3.3647,4.4692
1.4021,3.4093,4.4514
1.4366,3.4543,4.5139
1.4717,3.4991,4.4727
1.5071,3.5449,4.5809
1.543,3.5904,4.5472
1.5793,3.6362,4.5928
1.6162,3.6823,4.5962
1.6535,3.729,4.6723
1.6912,3.7758,4.6855
1.7294,3.823,4.7198
1.7682,3.8701,4.7002
1.8074,3.9184,4.8378
1.847,3.9665,4.806
1.8871,4.0154,4.901
1.9278,4.0641,4.8626
1.9689,4.1139,4.9891
2.0106,4.1638,4.9843
2.0527,4.2148,5.096
2.0954,4.2658,5.0947
2.1385,4.3179,5.2164
2.1823,4.3698,5.1844
2.2264,4.4235,5.3813
2.2712,4.4767,5.3236
2.3166,4.5314,5.4617
2.3624,4.5872,5.5839
2.4088,4.6432,5.6017
2.4559,4.7002,5.689
2.5034,4.7592,5.9078
2.5517,4.8174,5.8182
2.6004,4.8787,6.1297
2.6498,4.9401,6.1346
2.6998,5.0031,6.3055
2.7505,5.0671,6.3996
2.8019,5.133,6.5926
2.8538,5.201,6.8072
2.9066,5.2689,6.7809
2.96,5.341,7.2118
3.0141,5.4137,7.2647
3.069,5.489,7.5289
3.1246,5.566,7.701
3.1811,5.646,8.0014
3.2383,5.7286,8.2684
3.2965,5.8129,8.4225
3.3555,5.9026,8.9803
3.4154,5.9931,9.0483
3.4763,6.0883,9.522
3.5382,6.1866,9.8206
3.6011,6.2902,10.3643
3.6651,6.3958,10.556
3.7301,6.508,11.2312
3.7964,6.6226,11.4541
3.8636,6.7204,9.7805
3.9311,6.7552,3.484
3.9989,6.7796,2.4312
4.067,6.8082,2.861
4.1353,6.8353,2.7087
4.204,6.8643,2.8991
4.2729,6.896,3.1779
4.3422,6.9238,2.7787
4.4117,6.9569,3.3055
4.4816,6.9836,2.6705
4.5517,7.0135,2.9985
4.6221,7.038,2.4443
4.6927,7.0648,2.6778
4.7636,7.0819,1.708
4.8346,7.0999,1.809
4.9057,7.1119,1.2
4.9769,7.1179,0.5921
5.0481,7.1248,0.6921
5.1194,7.1283,0.351
5.1908,7.1379,0.962
5.2622,7.1432,0.526
5.3337,7.1495,0.6297
5.4053,7.1536,0.4087
5.4768,7.1612,0.7648
5.5485,7.1617,0.054
5.6201,7.1656,0.3884
5.6918,7.1668,0.1221
5.7635,7.1655,-0.1344
5.8351,7.1663,0.0765
5.9067,7.1649,-0.1385
5.9784,7.1617,-0.3178
6.05,7.1601,-0.1647
6.1216,7.1603,0.0231
6.1932,7.1576,-0.27
6.2647,7.1533,-0.4253
6.3362,7.1425,-1.0843
6.4074,7.1298,-1.268
6.4785,7.1094,-2.0412
6.5494,7.0898,-1.959
6.6201,7.0641,-2.5724
6.6905,7.0403,-2.3749
6.7606,7.0119,-2.8432
6.8305,6.9853,-2.6612
6.9,6.9586,-2.6732
6.9693,6.929,-2.9543
7.0383,6.9055,-2.3514
7.1071,6.8779,-2.7621
7.1757,6.8546,-2.3237
7.244,6.8319,-2.2703
7.3121,6.811,-2.0993
7.38,6.7918,-1.9162
7.4478,6.7745,-1.7245
7.5154,6.7593,-1.5272
7.5829,6.746,-1.3268
7.6502,6.7347,-1.1255
7.7174,6.7262,-0.8527
7.7846,6.7175,-0.8716
7.8517,6.7129,-0.4603
7.9188,6.7095,-0.3423
7.9859,6.7073,-0.2204
8.053,6.7081,0.087
8.1201,6.7095,0.1365
8.1873,6.7137,0.4231
8.2544,6.719,0.5232
8.3217,6.7247,0.5705
8.389,6.734,0.934
8.4565,6.7427,0.8662
8.524,6.7547,1.203
8.5917,6.7661,1.1364
8.6595,6.7801,1.4025
8.7274,6.7948,1.4722
8.7955,6.8102,1.541
8.8638,6.8275,1.7325
8.9323,6.8451,1.7508
9.0014,6.9189,7.3846
9.0736,7.2214,30.2585
9.1466,7.3055,8.4118
9.2202,7.352,4.6486
9.2938,7.3535,0.1468
9.3668,7.3115,-4.1951
9.4395,7.2651,-4.6489
9.5117,7.2184,-4.669
9.5834,7.1714,-4.696
9.6547,7.1221,-4.9242
9.7253,7.0746,-4.7546
9.7956,7.0233,-5.1329
9.8654,6.9736,-4.9686
