0,0,0
-0.0005,-0.051,-4.929
-0.0017,-0.1195,-7.0635
-0.0037,-0.1971,-7.6629
-0.0064,-0.2753,-7.8888
-0.01,-0.3535,-7.7548
-0.0143,-0.4317,-7.8552
-0.0194,-0.51,-7.7828
-0.0253,-0.5883,-7.8436
-0.0319,-0.666,-7.8459
-0.0393,-0.7439,-7.7996
-0.0475,-0.8218,-7.8362
-0.0565,-0.9,-7.8138
-0.0663,-0.9786,-7.8115
-0.0769,-1.0571,-7.8463
-0.0882,-1.1354,-7.8585
-0.1004,-1.2138,-7.8381
-0.1132,-1.2921,-7.8543
-0.127,-1.3707,-7.8507
-0.1415,-1.4495,-7.8473
-0.1568,-1.5282,-7.8709
-0.1728,-1.6069,-7.8867
-0.1897,-1.6857,-7.8781
-0.2073,-1.7644,-7.8881
-0.2257,-1.8433,-7.8933
-0.245,-1.9225,-7.8915
-0.265,-2.0016,-7.9111
-0.2858,-2.0806,-7.9288
-0.3074,-2.1598,-7.9271
-0.3298,-2.2392,-7.9269
-0.3529,-2.3186,-7.9457
-0.3769,-2.3982,-7.9562
-0.4017,-2.4778,-7.9652
-0.4273,-2.5575,-7.9768
-0.4537,-2.6375,-7.979
-0.4808,-2.7174,-7.998
-0.5088,-2.7975,-8.0106
-0.5375,-2.8776,-8.0214
-0.5671,-2.9579,-8.0347
-0.5975,-3.0384,-8.0398
-0.6288,-3.1191,-8.0534
-0.6607,-3.1998,-8.074
-0.6936,-3.2807,-8.0879
-0.7271,-3.3615,-8.1024
-0.7616,-3.4428,-8.11
-0.7968,-3.524,-8.1273
-0.8329,-3.6055,-8.1476
-0.8697,-3.687,-8.1654
-0.9074,-3.7689,-8.1729
-0.9459,-3.8507,-8.1954
-0.9853,-3.9329,-8.2073
-1.0254,-4.0152,-8.2329
-1.0664,-4.0977,-8.2514
-1.1082,-4.1804,-8.2675
-1.1508,-4.2632,-8.2877
-1.1943,-4.3463,-8.3085
-1.2385,-4.4295,-8.33
-1.2837,-4.5131,-8.3433
-1.3297,-4.5969,-8.3836
-1.3765,-4.6808,-8.3899
-1.4242,-4.7651,-8.4233
-1.4726,-4.8495,-8.4487
-1.5219,-4.9342,-8.4749
-1.5721,-5.0191,-8.491
-1.6232,-5.1044,-8.5319
-1.6751,-5.1899,-8.5476
-1.7278,-5.2758,-8.5923
-1.7815,-5.3619,-8.6084
-1.836,-5.4485,-8.6445
-1.8913,-5.5353,-8.692
-1.9476,-5.6224,-8.709
-2.0047,-5.71,-8.7507
-2.0626,-5.7979,-8.8041
-2.1214,-5.886,-8.807
-2.1812,-5.9748,-8.8783
-2.2418,-6.0639,-8.9148
-2.3034,-6.1534,-8.9433
-2.3658,-6.2437,-9.0354
-2.4292,-6.3339,-9.0117
-2.4934,-6.4253,-9.1513
-2.5586,-6.5165,-9.1153
-2.6246,-6.6089,-9.2481
-2.6916,-6.7016,-9.2638
-2.7597,-6.7948,-9.3189
-2.8285,-6.8892,-9.4454
-2.8984,-6.9837,-9.4411
-2.9691,-7.0793,-9.5709
-3.0409,-7.1754,-9.6092
-3.1136,-7.2726,-9.7102
