0,0,0
0.0003,0.0318,2.9861
0.0011,0.0772,4.5612
0.0023,0.1285,5.4016
0.0041,0.1788,5
0.0065,0.2329,5.4045
0.0093,0.2859,5.3131
0.0127,0.3389,5.3164
0.0166,0.3919,5.3218
0.021,0.4449,5.3286
0.026,0.4974,5.2173
0.0316,0.552,5.4423
0.0376,0.6056,5.3601
0.0442,0.6591,5.3707
0.0513,0.7127,5.3826
0.0589,0.7656,5.2841
0.0671,0.8206,5.5055
0.0759,0.874,5.3184
0.0852,0.9293,5.5394
0.095,0.9838,5.4641
0.1054,1.0375,5.3745
0.1163,1.0925,5.4908
0.1278,1.1487,5.6216
0.1398,1.2031,5.4429
0.1524,1.2588,5.563
0.1655,1.3156,5.6971
0.1793,1.3699,5.4161
0.1935,1.4283,5.8499
0.2084,1.4832,5.4761
0.2238,1.5422,5.9141
0.2398,1.5976,5.541
0.2563,1.6564,5.8769
0.2734,1.7144,5.8171
0.2912,1.7719,5.7487
0.3095,1.8309,5.8875
0.3284,1.8913,6.0374
0.3479,1.95,5.8752
0.368,2.0103,6.0203
0.3887,2.0719,6.1768
0.41,2.131,5.909
0.4319,2.1937,6.2706
0.4545,2.2549,6.115
0.4777,2.3188,6.3814
0.5015,2.382,6.3377
0.526,2.4439,6.1775
0.5511,2.5106,6.6666
0.5768,2.5747,6.4126
0.6032,2.6404,6.5831
0.6303,2.7059,6.5396
0.658,2.7741,6.8283
0.6864,2.841,6.682
0.7155,2.9107,6.9774
0.7453,2.9779,6.7181
0.7758,3.0492,7.1273
0.807,3.1202,7.0996
0.8389,3.1919,7.1818
0.8716,3.2623,7.0323
0.9049,3.338,7.5732
0.939,3.4112,7.3188
0.9739,3.4852,7.3995
1.0095,3.5624,7.7195
1.0459,3.6382,7.5743
1.0831,3.716,7.7767
1.121,3.7957,7.9861
1.1598,3.8717,7.5912
1.1993,3.9556,8.3936
1.2396,4.0343,7.8777
1.2808,4.1151,8.0705
1.3228,4.2002,8.5154
1.3656,4.2812,8.0986
1.4092,4.3665,8.5324
1.4537,4.45,8.3467
1.4991,4.5353,8.5231
1.5453,4.621,8.5701
1.5924,4.707,8.6082
1.6403,4.7933,8.6362
1.6891,4.8774,8.3959
1.7387,4.9677,9.0386
1.7893,5.0504,8.2653
1.8407,5.1379,8.7507
1.8929,5.225,8.7181
1.946,5.3078,8.2782
1.9999,5.3938,8.594
2.0547,5.4776,8.3813
2.1103,5.5591,8.1487
2.1667,5.6432,8.4175
2.2239,5.7209,7.7651
2.2819,5.8008,7.9981
2.3407,5.8778,7.702
2.4002,5.9518,7.3905
2.4605,6.0276,7.5787
2.5214,6.0974,6.9884
2.5831,6.1664,6.8983
2.6454,6.2344,6.7999
2.7084,6.2976,6.3183
2.772,6.361,6.336
2.8362,6.4207,5.9786
2.901,6.4782,5.749
2.9662,6.5209,4.2704
3.031,6.4778,-4.3136
3.095,6.4002,-7.7571
3.1582,6.3171,-8.3155
3.2205,6.2334,-8.3648
3.282,6.1495,-8.3895
3.3427,6.0667,-8.2806
3.4025,5.9829,-8.3798
3.4615,5.8995,-8.3453
3.5197,5.8165,-8.2957
3.577,5.7353,-8.1257
3.6336,5.6525,-8.2715
3.6893,5.5728,-7.9722
3.7442,5.4918,-8.0983
3.7984,5.4139,-7.7899
3.8517,5.3359,-7.7996
3.9043,5.2589,-7.6979
3.9561,5.183,-7.5946
4.0072,5.1081,-7.4906
4.0576,5.0332,-7.4875
4.1072,4.9624,-7.0794
4.1561,4.8885,-7.3863
4.2043,4.8197,-6.8815
4.2517,4.7489,-7.0906
4.2985,4.6789,-6.9933
4.3446,4.6129,-6.6049
4.3901,4.5436,-6.9184
4.4349,4.4793,-6.438
4.479,4.4117,-6.7572
4.5225,4.3488,-6.287
4.5653,4.2827,-6.6131
4.6075,4.2212,-6.1527
4.6491,4.1563,-6.4867
4.69,4.096,-6.0357
4.7304,4.0322,-6.3781
4.7701,3.9718,-6.0335
4.8092,3.9119,-5.9923
4.8477,3.8494,-6.2481
4.8856,3.7903,-5.9157
4.9229,3.7304,-5.9848
4.9596,3.6718,-5.8598
4.9957,3.6105,-6.1334
5.0313,3.5523,-5.8151
5.0662,3.4943,-5.8015
5.1005,3.4345,-5.9896
5.1343,3.3746,-5.9787
5.1675,3.3179,-5.6736
5.2001,3.2581,-5.9748
5.2321,3.1994,-5.8739
5.2635,3.1417,-5.7774
5.2943,3.0807,-6.0881
5.3245,3.0238,-5.6898
5.3542,2.9637,-6.0098
5.3832,2.9056,-5.8185
5.4117,2.8452,-6.0414
5.4395,2.7856,-5.9551
5.4668,2.7269,-5.8726
5.4935,2.6658,-6.1033
5.5195,2.6067,-5.9175
5.545,2.5451,-6.1527
5.5698,2.4855,-5.968
5.5941,2.4233,-6.2071
5.6177,2.3631,-6.0231
5.6407,2.3015,-6.1603
5.6631,2.2385,-6.2955
5.6849,2.1774,-6.1112
5.706,2.1149,-6.2514
5.7265,2.0521,-6.2825
5.7464,1.9878,-6.4199
5.7657,1.9267,-6.1262
5.7843,1.8607,-6.5947
5.8023,1.7978,-6.2946
5.8196,1.7334,-6.4371
5.8363,1.6688,-6.4672
5.8523,1.6025,-6.6034
5.8677,1.5395,-6.3044
5.8825,1.4729,-6.6681
5.8965,1.4071,-6.5813
5.9099,1.3411,-6.6078
5.9227,1.2748,-6.6334
5.9347,1.2082,-6.6579
5.9462,1.1414,-6.6814
5.9569,1.0743,-6.7037
5.967,1.0069,-6.7248
5.9764,0.9393,-6.7446
5.9851,0.8729,-6.6588
5.9931,0.804,-6.9
6.0005,0.7346,-6.8983
6.0072,0.6686,-6.5936
6.0132,0.6007,-6.8447
6.0185,0.5298,-7.0541
6.0232,0.462,-6.7289
6.0271,0.3945,-6.7648
6.0304,0.3247,-6.9845
6.0329,0.2556,-6.8675
6.0348,0.1857,-6.8564
6.036,0.1181,-6.8241
6.0365,0.0485,-7.0114
