0,0,0,-179.9997
-0.0005,-0.0437,-4.1781,-179.9973
-0.0015,-0.1092,-6.75,-179.9899
-0.0033,-0.1768,-6.7795,-179.9759
-0.0057,-0.2448,-6.7682,-179.9549
-0.0088,-0.3126,-6.817,-179.9272
-0.0126,-0.3806,-6.8625,-179.8931
-0.0171,-0.4495,-6.881,-179.8525
-0.0223,-0.5183,-6.8713,-179.8054
-0.0282,-0.5879,-6.9485,-179.7522
-0.0347,-0.6573,-6.9712,-179.6933
-0.042,-0.7281,-7.065,-179.6289
-0.05,-0.7985,-7.0455,-179.5591
-0.0587,-0.8699,-7.1307,-179.4842
-0.0681,-0.9412,-7.1524,-179.4047
-0.0783,-1.0139,-7.2568,-179.3207
-0.0891,-1.0857,-7.2122,-179.2325
-0.1007,-1.1598,-7.3813,-179.1404
-0.113,-1.2327,-7.2916,-179.0443
-0.1261,-1.3068,-7.4137,-178.9449
-0.1399,-1.3808,-7.4252,-178.8426
-0.1545,-1.4565,-7.5456,-178.737
-0.1698,-1.5311,-7.4494,-178.6285
-0.1858,-1.6062,-7.5365,-178.5176
-0.2026,-1.6824,-7.6264,-178.4045
-0.2202,-1.7585,-7.6105,-178.289
-0.2386,-1.8346,-7.6098,-178.1713
-0.2577,-1.9113,-7.6692,-178.0517
-0.2776,-1.9883,-7.6871,-177.9302
-0.2982,-2.0651,-7.6797,-177.807
-0.3196,-2.1423,-7.7316,-177.6824
-0.3419,-2.2201,-7.7669,-177.5561
-0.3648,-2.2969,-7.6937,-177.4283
-0.3886,-2.3749,-7.8,-177.2993
-0.4131,-2.4528,-7.7706,-177.1688
-0.4384,-2.5299,-7.7302,-177.0372
-0.4645,-2.6085,-7.8536,-176.9045
-0.4913,-2.6861,-7.7622,-176.7704
-0.519,-2.7642,-7.8006,-176.6351
-0.5474,-2.8419,-7.779,-176.4987
-0.5766,-2.9203,-7.8378,-176.3613
-0.6066,-2.9981,-7.7795,-176.2227
-0.6374,-3.0765,-7.8363,-176.083
-0.6689,-3.1543,-7.7771,-175.942
-0.7012,-3.232,-7.786,-175.8002
-0.7343,-3.3107,-7.8637,-175.6573
-0.7682,-3.3884,-7.7687,-175.513
-0.8029,-3.4665,-7.799,-175.3675
-0.8383,-3.5442,-7.7714,-175.2209
-0.8746,-3.6224,-7.8238,-175.0731
-0.9115,-3.7,-7.7613,-174.9242
-0.9493,-3.7781,-7.8131,-174.7741
-0.9879,-3.8556,-7.7498,-174.6226
-1.0272,-3.9337,-7.8011,-174.4698
-1.0673,-4.0106,-7.7132,-174.3157
-1.1082,-4.0893,-7.8455,-174.1602
-1.1499,-4.1659,-7.6656,-174.0032
-1.1923,-4.2436,-7.7837,-173.845
-1.2355,-4.3214,-7.7666,-173.6851
-1.2794,-4.398,-7.6761,-173.5237
-1.3242,-4.476,-7.7852,-173.3608
-1.3698,-4.5529,-7.6844,-173.1961
-1.4161,-4.6296,-7.6849,-173.0298
-1.4632,-4.7073,-7.7607,-172.8619
-1.511,-4.7836,-7.6327,-172.6921
-1.5596,-4.8608,-7.7179,-172.5207
-1.6089,-4.9375,-7.6741,-172.3473
-1.6591,-5.0142,-7.6646,-172.172
-1.71,-5.0908,-7.6549,-171.9946
-1.7617,-5.1669,-7.6182,-171.8153
-1.8141,-5.2435,-7.6699,-171.6341
-1.8673,-5.3198,-7.6241,-171.4506
-1.9213,-5.3959,-7.6134,-171.2648
-1.976,-5.472,-7.6024,-171.0766
-2.0315,-5.5476,-7.5632,-170.8862
-2.0877,-5.6238,-7.6158,-170.6935
-2.1448,-5.6995,-7.5677,-170.4982
-2.2024,-5.7747,-7.5266,-170.3005
-2.2609,-5.8505,-7.5801,-170.1003
-2.3202,-5.9258,-7.5303,-169.8973
-2.3803,-6.001,-7.5172,-169.6914
-2.441,-6.0757,-7.4734,-169.4828
-2.5025,-6.151,-7.528,-169.2713
-2.5647,-6.2257,-7.4757,-169.0568
-2.6278,-6.3004,-7.4611,-168.8391
-2.6915,-6.3745,-7.4141,-168.6184
-2.7559,-6.4492,-7.47,-168.3945
-2.8212,-6.5233,-7.4147,-168.1672
-2.8872,-6.5973,-7.3983,-167.9363
-2.954,-6.6712,-7.3815,-167.7018
-3.0213,-6.7445,-7.33,-167.4639
-3.0895,-6.8183,-7.3875,-167.2224
-3.1584,-6.8916,-7.3278,-166.9769
-3.228,-6.9646,-7.3089,-166.7275
-3.2984,-7.0375,-7.2893,-166.4739
-3.3695,-7.1103,-7.2692,-166.2161
-3.4414,-7.1828,-7.2484,-165.954
-3.514,-7.2551,-7.2269,-165.6875
-3.5871,-7.3266,-7.1664,-165.4166
-3.6612,-7.3993,-7.2656,-165.1411
-3.7359,-7.4705,-7.1131,-164.8605
-3.8113,-7.5418,-7.1341,-164.5749
-3.8875,-7.6129,-7.109,-164.2843
-3.9643,-7.6837,-7.083,-163.9886
-4.0418,-7.7543,-7.0562,-163.6875
-4.1201,-7.825,-7.0711,-163.3806
-4.199,-7.894,-6.9078,-163.0682
-4.2786,-7.9647,-7.0639,-162.75
-4.3591,-8.0341,-6.9347,-162.4253
-4.44,-8.1022,-6.8122,-162.0945
-4.5217,-8.1719,-6.9734,-161.7575
-4.6041,-8.2398,-6.7902,-161.4137
-4.6872,-8.3084,-6.8552,-161.0631
-4.7709,-8.3755,-6.7181,-160.7054
-4.8554,-8.4434,-6.7839,-160.3405
-4.9405,-8.5098,-6.6412,-159.9681
-5.0263,-8.5769,-6.7078,-159.588
-5.1128,-8.6431,-6.6113,-159.1997
-5.1999,-8.7082,-6.5162,-158.8034
-5.2875,-8.7734,-6.5299,-158.399
-5.3759,-8.8394,-6.595,-157.9859
-5.4649,-8.9026,-6.319,-157.5636
-5.5547,-8.9677,-6.5049,-157.1319
-5.645,-9.0299,-6.2186,-156.6907
-5.7359,-9.0934,-6.3505,-156.2399
-5.8273,-9.1512,-5.7834,-155.7794
-5.9186,-9.1149,3.6198,-155.3108
-6.0089,-9.0396,7.5389,-154.8374
-6.0985,-8.9687,7.0938,-154.3609
-6.1876,-8.8983,7.0384,-153.8804
-6.2758,-8.827,7.1333,-153.3961
-6.3634,-8.7576,6.9322,-152.9079
-6.4503,-8.6874,7.0242,-152.416
-6.5365,-8.6193,6.811,-151.9204
-6.622,-8.5511,6.8185,-151.4207
-6.7068,-8.4828,6.8338,-150.9174
-6.791,-8.4175,6.5202,-150.4101
-6.8745,-8.3499,6.7681,-149.8989
-6.9574,-8.2862,6.3652,-149.3838
-7.0395,-8.2136,7.2651,-148.865
-7.1208,-8.1295,8.4127,-148.3433
-7.2012,-8.0451,8.4371,-147.8191
-7.2809,-7.9609,8.4185,-147.2923
-7.3597,-7.8768,8.3988,-146.7631
-7.4375,-7.7922,8.4739,-146.2322
-7.5147,-7.7104,8.1729,-145.6991
-7.5908,-7.6253,8.5181,-145.164
-7.6664,-7.544,8.1204,-144.6272
-7.7409,-7.4594,8.4729,-144.0886
-7.8148,-7.3786,8.0636,-143.5485
-7.8877,-7.2944,8.4234,-143.0071
-7.9598,-7.2134,8.1067,-142.465
-8.0312,-7.1326,8.0648,-141.9214
-8.1017,-7.0493,8.3417,-141.3769
-8.1714,-6.9692,8.012,-140.8323
-8.2402,-6.8884,8.0764,-140.2872
-8.3083,-6.808,8.0435,-139.7418
-8.3756,-6.7279,8.01,-139.1962
-8.4421,-6.6481,7.9758,-138.6508
-8.5078,-6.5687,7.9411,-138.1056
-8.5727,-6.4896,7.9059,-137.5608
-8.6367,-6.4098,7.987,-137.0173
-8.7001,-6.3337,7.6122,-136.4746
-8.7627,-6.2545,7.9042,-135.9323
-8.8244,-6.1758,7.8816,-135.3919
-8.8853,-6.0997,7.6171,-134.8536
-8.9457,-6.0239,7.5677,-134.3162
-9.0051,-5.945,7.885,-133.7807
-9.0638,-5.87,7.5049,-133.2478
-9.1216,-5.7931,7.705,-132.7177
-9.1789,-5.72,7.3055,-132.1901
-9.2354,-5.6437,7.6219,-131.6645
-9.291,-5.5677,7.6008,-131.1423
-9.3459,-5.4945,7.3226,-130.6237
-9.4001,-5.4205,7.4042,-130.1083
-9.4536,-5.3467,7.3705,-129.5963
-9.5064,-5.2733,7.3374,-129.0879
-9.5583,-5.199,7.4376,-128.5838
-9.6097,-5.1373,6.1744,-128.0837
-9.661,-5.1283,0.8991,-127.5841
-9.7123,-5.1256,0.2656,-127.0824
-9.7636,-5.1207,0.4951,-126.5786
-9.8146,-5.1171,0.3578,-126.0736
