0,0,0,0.0001
0.0004,0.044,4.3968,0.0007
0.0013,0.0877,4.3711,0.0021
0.0028,0.1459,5.8195,0.0044
0.0048,0.2039,5.7941,0.008
0.0074,0.2618,5.7949,0.0127
0.0106,0.3199,5.7959,0.0186
0.0144,0.3779,5.7973,0.0256
0.0188,0.436,5.7989,0.0338
0.0237,0.4942,5.8009,0.0431
0.0293,0.5524,5.8031,0.0536
0.0354,0.6107,5.8056,0.0652
0.0421,0.669,5.8084,0.0779
0.0493,0.7266,5.8447,0.0915
0.0572,0.7851,5.8026,0.1062
0.0656,0.8428,5.8197,0.122
0.0747,0.9015,5.8182,0.1387
0.0842,0.9595,5.8226,0.1566
0.0944,1.0179,5.8507,0.1752
0.1052,1.0763,5.8311,0.1949
0.1164,1.1343,5.8505,0.2153
0.1284,1.1931,5.8491,0.2367
0.1409,1.2512,5.8345,0.259
0.154,1.3099,5.8731,0.282
0.1677,1.3686,5.8552,0.3058
0.182,1.4275,5.8611,0.3305
0.1968,1.4861,5.8743,0.3559
0.2123,1.5451,5.8938,0.3819
0.2283,1.6036,5.8829,0.4085
0.2449,1.6626,5.9041,0.4357
0.2621,1.7216,5.8881,0.4635
0.2799,1.7804,5.8986,0.4919
0.2983,1.8397,5.9212,0.5208
0.3174,1.899,5.9062,0.5503
0.337,1.9582,5.9157,0.5802
0.3571,2.0174,5.9414,0.6104
0.3779,2.0769,5.944,0.6409
0.3992,2.1361,5.9321,0.6718
0.4212,2.1958,5.9555,0.7031
0.4437,2.2553,5.9439,0.7346
0.4668,2.3148,5.9687,0.7662
0.4906,2.3746,5.9725,0.7981
0.515,2.4343,5.9613,0.8302
0.5399,2.494,5.9853,0.8623
0.5655,2.5541,5.9892,0.8946
0.5915,2.6136,5.9798,0.9269
0.6183,2.6739,6.0173,0.9591
0.6456,2.7338,5.9897,0.9914
0.6735,2.7938,6.0121,1.0236
0.7022,2.8542,6.0159,1.0558
0.7313,2.9142,6.008,1.0879
0.7609,2.9745,6.0432,1.1197
0.7914,3.035,6.0308,1.1514
0.8223,3.0951,6.0241,1.1829
0.8538,3.1556,6.057,1.2141
0.8861,3.2162,6.0451,1.2451
0.9188,3.2766,6.0398,1.2758
0.9521,3.3372,6.0701,1.3061
0.9861,3.3978,6.0608,1.336
1.0207,3.4585,6.0653,1.3656
1.0558,3.5191,6.0721,1.3948
1.0917,3.5801,6.0834,1.4235
1.1281,3.6407,6.069,1.4518
1.1651,3.7016,6.0938,1.4796
1.2028,3.7626,6.0862,1.5069
1.2409,3.8234,6.0935,1.5336
1.2798,3.8844,6.1045,1.5597
1.3193,3.9455,6.0976,1.5853
1.3593,4.0065,6.1053,1.6103
1.4,4.0676,6.1145,1.6346
1.4413,4.1288,6.1085,1.6583
1.4832,4.1899,6.1165,1.6813
1.5258,4.2512,6.1239,1.7037
1.5688,4.3124,6.1236,1.7253
1.6126,4.3738,6.1297,1.7461
1.6569,4.435,6.1304,1.7663
1.7019,4.4964,6.1353,1.7856
1.7475,4.5577,6.137,1.8042
1.7937,4.6192,6.1407,1.8219
1.8405,4.6806,6.1434,1.8389
1.8878,4.742,6.1524,1.8549
1.9359,4.8036,6.1483,1.8701
1.9845,4.865,6.1525,1.8845
2.0338,4.9266,6.1532,1.8979
2.0837,4.9882,6.1585,1.9105
2.1342,5.0498,6.1656,1.9221
2.1853,5.1115,6.1602,1.9328
2.2371,5.1732,6.1672,1.9425
2.2894,5.2348,6.1732,1.9513
2.3424,5.2966,6.167,1.959
2.396,5.3584,6.1756,1.9658
2.4502,5.4202,6.1806,1.9715
2.5049,5.4819,6.183,1.9762
2.5605,5.5437,6.1758,1.9799
2.6165,5.6056,6.1867,1.9825
2.6732,5.6675,6.1904,1.984
2.7304,5.7294,6.1928,1.9845
2.7882,5.7912,6.1952,1.9838
2.8468,5.8531,6.1868,1.982
2.906,5.9152,6.2005,1.9791
2.9657,5.9772,6.2026,1.975
3.0263,6.0392,6.1935,1.9698
3.0872,6.1013,6.2208,1.9633
3.1489,6.1634,6.1964,1.9557
3.2112,6.2256,6.2147,1.9469
3.274,6.2877,6.2154,1.9369
3.3375,6.3499,6.218,1.9256
3.4015,6.412,6.2207,1.9131
3.4664,6.4742,6.2101,1.8993
3.5316,6.5365,6.2435,1.8842
3.5976,6.5986,6.2113,1.8678
3.6643,6.661,6.2362,1.8501
3.7315,6.7233,6.235,1.831
3.7993,6.7857,6.238,1.8106
3.8679,6.848,6.2262,1.7888
3.937,6.9106,6.2498,1.7656
4.0066,6.9731,6.2631,1.741
4.077,7.0354,6.229,1.7151
4.1479,7.098,6.2607,1.6876
4.2197,7.1605,6.2416,1.6587
4.2918,7.2233,6.2852,1.6282
4.3648,7.2858,6.241,1.5963
4.4381,7.3486,6.2939,1.5629
4.5122,7.4111,6.2474,1.5279
4.5871,7.4739,6.2677,1.4913
4.6624,7.5369,6.308,1.4531
4.7385,7.5995,6.2582,1.4132
4.8149,7.6626,6.318,1.3718
4.8922,7.7252,6.2659,1.3287
