0,0,0,-88.5783
0.0004,0.0353,3.1308,-88.5793
0.0011,0.0681,3.343,-88.5812
0.0021,0.1095,4.2255,-88.5843
0.0036,0.1512,4.2639,-88.5888
0.0055,0.1928,4.263,-88.5948
0.0078,0.2344,4.2629,-88.6022
0.0106,0.2767,4.1344,-88.6112
0.0137,0.3199,4.4546,-88.6217
0.0174,0.3613,4.1077,-88.6336
0.0214,0.4045,4.3181,-88.6472
0.0259,0.447,4.2741,-88.6623
0.0307,0.4894,4.2726,-88.6787
0.0361,0.5317,4.1827,-88.6969
0.0418,0.5752,4.4095,-88.7165
0.0479,0.6168,4.1453,-88.7375
0.0545,0.66,4.3183,-88.7602
0.0615,0.7025,4.2765,-88.7844
0.0691,0.745,4.2006,-88.8103
0.0769,0.7885,4.399,-88.8376
0.0852,0.8302,4.1618,-88.8663
0.0939,0.8734,4.3228,-88.8968
0.103,0.9161,4.2816,-88.9288
0.1127,0.9585,4.2135,-88.9624
0.1227,1.0019,4.3271,-88.9978
0.1332,1.0447,4.2864,-89.0346
0.144,1.0874,4.2874,-89.0729
0.1554,1.1299,4.2235,-89.1129
0.167,1.1734,4.3997,-89.1545
0.1792,1.215,4.123,-89.1977
0.1918,1.2592,4.4437,-89.2427
0.2048,1.3012,4.191,-89.2892
0.2182,1.3445,4.3411,-89.3375
0.2322,1.3871,4.2395,-89.3875
0.2464,1.4308,4.4078,-89.439
0.2612,1.4725,4.1423,-89.4923
0.2763,1.5168,4.4539,-89.5474
0.2918,1.5589,4.2072,-89.604
0.3079,1.602,4.2964,-89.6626
0.3244,1.6456,4.3583,-89.723
0.3412,1.6887,4.3182,-89.785
0.3586,1.7314,4.2627,-89.8488
0.3763,1.7749,4.367,-89.9145
0.3945,1.8177,4.2694,-89.9819
0.4131,1.861,4.3162,-90.0514
0.4322,1.9048,4.3766,-90.1228
0.4516,1.948,4.3368,-90.1958
0.4715,1.9908,4.2833,-90.2706
0.4919,2.0342,4.3308,-90.3475
0.5126,2.078,4.3909,-90.4264
0.5338,2.121,4.2951,-90.5071
0.5555,2.1645,4.3429,-90.5899
0.5776,2.2084,4.4027,-90.6747
0.6001,2.2514,4.3075,-90.7614
0.623,2.295,4.3558,-90.8502
0.6465,2.3387,4.3605,-90.9413
0.6702,2.3828,4.4202,-91.0343
0.6945,2.426,4.3255,-91.1293
0.7193,2.4694,4.3206,-91.2267
0.7444,2.5142,4.4785,-91.3264
0.7699,2.558,4.3952,-91.4279
0.7959,2.6009,4.2911,-91.5316
0.8224,2.6453,4.44,-91.6378
0.8493,2.6894,4.4012,-91.7464
0.8766,2.7335,4.4069,-91.8572
0.9044,2.7776,4.4127,-91.9704
0.9326,2.8218,4.4186,-92.0859
0.9613,2.866,4.4247,-92.2037
0.9903,2.9102,4.4309,-92.324
1.0199,2.9541,4.3836,-92.4469
1.0499,2.9991,4.4893,-92.5724
1.0803,3.0436,4.4508,-92.7004
1.1112,3.0881,4.4577,-92.8308
1.1425,3.1322,4.4109,-92.9639
1.1743,3.1773,4.5179,-93.0997
1.2065,3.2216,4.4257,-93.2383
1.2392,3.267,4.5332,-93.3797
1.2723,3.3114,4.4411,-93.5238
1.3059,3.3569,4.5494,-93.6708
1.3399,3.4014,4.4572,-93.8206
1.3744,3.4466,4.5123,-93.9736
1.4093,3.4923,4.575,-94.1294
1.4446,3.5371,4.4829,-94.2881
1.4805,3.5826,4.539,-94.45
1.5168,3.6281,4.5484,-94.6151
1.5534,3.6741,4.6123,-94.7831
1.5907,3.7188,4.4661,-94.9545
1.6283,3.7651,4.6254,-95.1294
1.6665,3.811,4.5882,-95.3076
1.705,3.857,4.5987,-95.4891
1.744,3.903,4.6094,-95.674
1.7835,3.9492,4.6204,-95.8623
1.8234,3.9949,4.5771,-96.0543
1.8639,4.0414,4.6373,-96.2502
1.9047,4.0889,4.759,-96.4497
1.9461,4.1341,4.5089,-96.6529
1.988,4.1819,4.7776,-96.8602
2.0302,4.2287,4.6923,-97.0711
2.073,4.2747,4.5951,-97.2861
2.1162,4.3229,4.8176,-97.5053
2.1599,4.3696,4.6766,-97.7284
2.2038,4.396,2.6335,-97.9552
2.2478,4.4004,0.449,-98.1846
