0,0,0,-0.0003
0.0005,0.0383,3.1274,-0.0014
0.0011,0.0706,3.608,-0.0033
0.0022,0.1101,3.9428,-0.0063
0.0036,0.1518,4.4387,-0.0107
0.0055,0.1924,4.1073,-0.0164
0.0079,0.235,4.2069,-0.0238
0.0106,0.2776,4.3854,-0.0326
0.0138,0.319,4.1625,-0.0427
0.0174,0.3617,4.227,-0.0545
0.0214,0.4046,4.3604,-0.0676
0.0259,0.4462,4.1796,-0.0821
0.0308,0.4889,4.2361,-0.0983
0.036,0.5318,4.3481,-0.1158
0.0417,0.5735,4.1885,-0.1348
0.0479,0.6162,4.242,-0.1553
0.0545,0.6591,4.3414,-0.1773
0.0616,0.7009,4.1069,-0.2009
0.0689,0.7449,4.4828,-0.2258
0.0768,0.7858,4.0625,-0.2522
0.0851,0.8295,4.3855,-0.2802
0.0938,0.8715,4.2025,-0.3096
0.103,0.9142,4.2531,-0.3407
0.1125,0.9573,4.3363,-0.3732
0.1225,0.9993,4.2061,-0.407
0.1329,1.0419,4.2568,-0.4425
0.1438,1.0848,4.2588,-0.4797
0.155,1.1279,4.3367,-0.5183
0.1667,1.17,4.2121,-0.5583
0.1789,1.2127,4.2625,-0.6
0.1915,1.2556,4.2643,-0.6433
0.2044,1.2988,4.3386,-0.6881
0.2178,1.3409,4.2178,-0.7342
0.2317,1.3836,4.2682,-0.7821
0.246,1.4265,4.27,-0.8316
0.2606,1.4697,4.3418,-0.8826
0.2757,1.5118,4.2236,-0.935
0.2912,1.5545,4.2742,-0.9891
0.3072,1.5973,4.2761,-1.0449
0.3237,1.6402,4.2779,-1.1024
0.3406,1.6832,4.2797,-1.1617
0.3578,1.7265,4.3484,-1.2223
0.3754,1.7688,4.2337,-1.2844
0.3935,1.8116,4.2844,-1.3483
0.4121,1.8545,4.2863,-1.4138
0.4311,1.8974,4.2882,-1.4811
0.4505,1.9405,4.2902,-1.5502
0.4703,1.9838,4.357,-1.6207
0.4906,2.0258,4.1809,-1.6929
0.5112,2.0697,4.409,-1.7669
0.5323,2.1121,4.2483,-1.8423
0.554,2.1547,4.2368,-1.9198
0.5759,2.1988,4.4142,-1.9991
0.5983,2.2413,4.2545,-2.0799
